Year,Competition,0,1,2,3,4,5,6,7,8,9
2026,Reading SEAL NR 2026,Portsmouth,Compound Men,Carlo Alberti,Southampton Uni,,263.0,270.0,533,60.0,11.0
2026,Reading SEAL NR 2026,Portsmouth,Compound Men,Lewis Freeman,Reading Uni,,266.0,257.0,523,60.0,7.0
2026,Reading SEAL NR 2026,Portsmouth,Compound Women,Lyra Ellwood,Southampton Uni,,275.0,275.0,550,60.0,13.0
2026,Reading SEAL NR 2026,Portsmouth,Compound Women,Eve Knowles,Portsmouth Uni,,272.0,270.0,542,60.0,7.0
2026,Reading SEAL NR 2026,Portsmouth,Longbow Men,Joseph Hamilton,Portsmouth Uni,,165.0,142.0,307,52.0,2.0
2026,Reading SEAL NR 2026,Portsmouth,Longbow Men,Rain Hughes,Reading Uni,,96.0,139.0,235,47.0,1.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Harjinder Obhi,Brunel Uni,,224.0,219.0,443,60.0,6.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Maeve Fill,Reading Uni,,228.0,209.0,437,60.0,7.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Dan Omar,Reading Uni,,213.0,216.0,429,58.0,9.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Patrick Culmer,Sussex Uni,Novice,212.0,215.0,427,60.0,4.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Clinton Madende,Brunel Uni,,191.0,207.0,398,60.0,1.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Parsa Riazi-Farzad,Southampton Uni,,197.0,188.0,385,60.0,2.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Nathan Mercer,Reading Uni,,183.0,178.0,361,57.0,3.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Abdulhamit Celik,Southampton Uni,Novice,178.0,174.0,352,56.0,6.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Ollie Pilgrim,Southampton Uni,Novice,157.0,185.0,342,60.0,6.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Zak Vardy,Southampton Uni,Novice,169.0,159.0,328,58.0,1.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Daniel Cheetham,Anglia Ruskin Uni,,172.0,142.0,314,53.0,3.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Kris Pickett,Reading Uni,,138.0,149.0,287,54.0,2.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Alec Ahearn,Southampton Uni,Novice,146.0,141.0,287,53.0,3.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Matthew Owen,Reading Uni,,122.0,148.0,270,56.0,1.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Ivo Meldum,Southampton Uni,,134.0,128.0,262,52.0,0.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Tomas Lorenz,Reading Uni,,123.0,132.0,255,52.0,0.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Ashley Jones,Reading Uni,,136.0,99.0,235,48.0,3.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Nathan Waring,Southampton Uni,,,,DNS,,
2026,Reading SEAL NR 2026,Portsmouth,Barebow Men,Alexander Low,Sussex Uni,Novice,,,DNS,,
2026,Reading SEAL NR 2026,Portsmouth,Barebow Women,Lucy Smeeton,Reading Uni,,239.0,243.0,482,60.0,8.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Women,Charlotte Sams,Portsmouth Uni,,242.0,239.0,481,60.0,4.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Women,Jude Batheram,Reading Uni,,189.0,221.0,410,60.0,5.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Women,Maia Dalpra,Southampton Uni,,187.0,198.0,385,58.0,9.0
2026,Reading SEAL NR 2026,Portsmouth,Barebow Women,Isabelle Burgess,Reading Uni,,172.0,154.0,326,48.0,5.0
2026,Reading SEAL NR 2026,Portsmouth,Novice Barebow Men,Patrick Culmer,Sussex Uni,Novice,212.0,215.0,427,60.0,4.0
2026,Reading SEAL NR 2026,Portsmouth,Novice Barebow Men,Abdulhamit Celik,Southampton Uni,Novice,178.0,174.0,352,56.0,6.0
2026,Reading SEAL NR 2026,Portsmouth,Novice Barebow Men,Ollie Pilgrim,Southampton Uni,Novice,157.0,185.0,342,60.0,6.0
2026,Reading SEAL NR 2026,Portsmouth,Novice Barebow Men,Zak Vardy,Southampton Uni,Novice,169.0,159.0,328,58.0,1.0
2026,Reading SEAL NR 2026,Portsmouth,Novice Barebow Men,Alec Ahearn,Southampton Uni,Novice,146.0,141.0,287,53.0,3.0
2026,Reading SEAL NR 2026,Portsmouth,Novice Barebow Men,Alexander Low,Sussex Uni,Novice,,,DNS,,
