Year,Competition,0,1,2,3,4,5,6,7,8,9
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Nathan (John) Jones,Kent Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Ishaan Alidina,Imperial,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Ivan Chau,Brunel Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Dean Astley,Brunel Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Nethum Senaratne,Brunel Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Ansh Agarwal,Imperial,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Frank Chong,Imperial,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Minkyu Kim,Imperial,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Min Seok Kim,Southampton Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Neelesh Guptha Seemakurthi,Brunel Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Jack Dinham,Southampton Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Ollie Pilgrim,Southampton Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Abdulhamit Celik,Southampton Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Men,Ahad Khan,Kent Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Megan Hadley,Southampton Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Natalie Ho,Imperial,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Jia Zhang,Imperial,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Mariia Ignatieva,Southampton Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Anishka Kanag Isvaran,Kent Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Harriet Crook,Southampton Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Zahraa Abrahams,Queen Mary Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Katie Lee,Imperial,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Hau Ching Kwong,Southampton Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Kara Slaney-Parker,Kent Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Recurve Women,Elisa Morales,Brunel Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Longbow Men,Usayd Al-Siddiq,Queen Mary Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Barebow Men,Clinton Madende,Brunel Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Barebow Men,Tom Whitmore,Kent Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Barebow Men,Wasif Haque,Queen Mary Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Barebow Men,Abraham Draper,Kent Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Barebow Women,Christina Soderberg,Imperial,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Barebow Women,Helena Chatzidakis,Kent Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Barebow Women,Yat Ching Lam,Queen Mary Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Barebow Women,Mariam Gaad,Queen Mary Uni,,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Barebow Women,Mara-Ioana Postolache,Queen Mary Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Novice Recurve Men,Jack Dinham,Southampton Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Novice Recurve Men,Ollie Pilgrim,Southampton Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Novice Recurve Men,Abdulhamit Celik,Southampton Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Novice Recurve Men,Ahad Khan,Kent Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Novice Barebow Men,Wasif Haque,Queen Mary Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Novice Barebow Men,Abraham Draper,Kent Uni,Novice,,,DNS,,
2025,SEAL Friendly 2025,Portsmouth,Novice Barebow Women,Mara-Ioana Postolache,Queen Mary Uni,Novice,,,DNS,,
