Year,Competition,0,1,2,3,4,5,6,7,8
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Antony Wood,Oxford,,287.0,290.0,577,39.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Robert G Caldeira-Hankey,Cody,,288.0,283.0,571,32.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Edward Gray,Meriden,U18,285.0,280.0,565,36.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Jeff Smith,Cody,,268.0,272.0,540,19.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Sathish Kumar Kannan,Newport Pagnell,,251.0,265.0,516,19.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Robert Caldeira-Hankey,Cody,50+,252.0,264.0,516,16.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,John Kelly,Warfield,50+,259.0,252.0,511,14.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Andy Buchan,Wallingford,,257.0,253.0,510,13.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Andrew Edwards,Compton,50+,258.0,248.0,506,9.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Andy Climpson,Wallingford,50+,244.0,245.0,489,9.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Stephen Fidler,Buscot Park,50+,246.0,231.0,477,5.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Lee Hayes,Wallingford,,240.0,235.0,475,10.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Stephen McFadden,Wallingford,,233.0,236.0,469,4.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Barry Miller,Cody,50+,232.0,235.0,467,4.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Jeremy Lui,Wallingford,U15,229.0,234.0,463,5.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Michael Burns,Wallingford,,229.0,233.0,462,8.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Fran Dropik,Warfield,,235.0,217.0,452,14.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Anthony Dyboll,Cody,50+,187.0,205.0,392,10.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Martin Wood,Holt Woodland,,200.0,165.0,365,1.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Men,Martin Wood,Holt Woodland,,164.0,136.0,300,2.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Imogen Sullivan-Bell,Archways,,275.0,280.0,555,21.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Rebecca Edwards,Southampton,,265.0,270.0,535,16.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Ella Caldeira-Hankey,Cody,,250.0,270.0,520,14.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Erin King,Wallingford,U21,251.0,251.0,502,12.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Alethea Russell,Wallingford,,243.0,244.0,487,10.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Emma Cully,Southampton,,227.0,258.0,485,9.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Charlie Wortley,Wallingford,U15,249.0,231.0,480,5.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Charlotte Suet-Ching Chan,Harrow,U15,232.0,236.0,468,6.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Hayley Wickens,Wallingford,50+,216.0,232.0,448,4.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Isabelle Mason,Clophill,U14,212.0,233.0,445,8.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Jasmine Harris,Wallingford,U15,209.0,235.0,444,4.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Tanith Ridgway,Wallingford,,213.0,188.0,401,2.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Nicole Magnus,Cody,,170.0,198.0,368,2.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Rachel Pollard,Wallingford,,140.0,180.0,320,1.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Ellie Wortley,Wallingford,U14,120.0,162.0,282,2.0
2023,Wallingford IS 2 2023,WA 18m,Recurve Women,Kelly Stemp,Cody,,,,DNS,
2023,Wallingford IS 2 2023,WA 18m,Compound Men,Steve Griffiths,Medway,,280.0,278.0,558,19.0
2023,Wallingford IS 2 2023,WA 18m,Compound Men,Jamie Mackrill,Medway,,281.0,275.0,556,18.0
2023,Wallingford IS 2 2023,WA 18m,Compound Men,Michael Smith,Wallingford,,277.0,277.0,554,20.0
2023,Wallingford IS 2 2023,WA 18m,Compound Men,Jose Goncalves,AGB,,251.0,270.0,521,9.0
2023,Wallingford IS 2 2023,WA 18m,Compound Men,Ray Park,Wallingford,50+,265.0,250.0,515,8.0
2023,Wallingford IS 2 2023,WA 18m,Compound Men,Chris Wood,Wallingford,,,,DNS,
